시설종류,대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자
초등학교,장호원초교,경기도 이천시 장호원읍 장감로 46,경기도 이천시 장호원읍 장호원리 104번지,37.11575745,127.6277392,경기도 이천시청,이천경찰서,Y,3,12,2020-07-13
초등학교,설봉초교,경기도 이천시 향교로 129,경기도 이천시 창전동 501번지,37.2847951,127.4525003,경기도 이천시청,이천경찰서,Y,2,6,2020-07-13
초등학교,도암초교,경기도 이천시 신둔면 증신로 550,경기도 이천시 신둔면 도암리 358번지,37.31868028,127.4422159,경기도 이천시청,이천경찰서,Y,1,6,2020-07-13
초등학교,마장초교,경기도 이천시 마장면 오천로 130,경기도 이천시 마장면 오천리 71번지,37.24714849,127.3581623,경기도 이천시청,이천경찰서,Y,1,12,2020-07-13
초등학교,백사초교,경기도 이천시 백사면 현방로 55,경기도 이천시 백사면 현방리 87-8번지,37.338666,127.489557,경기도 이천시청,이천경찰서,Y,1,6,2020-07-13
초등학교,단월초교,경기도 이천시 단월로 98,경기도 이천시 단월동 182-3번지,37.22756799,127.4517074,경기도 이천시청,이천경찰서,Y,1,6,2020-07-13
초등학교,이황초교,경기도 이천시 장호원읍 경충대로 456-20,경기도 이천시 장호원읍 이황리 159번지,37.1456106,127.587726,경기도 이천시청,이천경찰서,Y,1,12,2020-07-13
초등학교,도지초교,경기도 이천시 백사면 청백리로 207,경기도 이천시 백사면 도지리 410번지,37.30850479,127.4830706,경기도 이천시청,이천경찰서,Y,2,6,2020-07-13
초등학교,부발초교,경기도 이천시 부발읍 무촌로 155,경기도 이천시 부발읍 무촌리 195-5번지,37.2866778,127.4887462,경기도 이천시청,이천경찰서,Y,2,6,2020-07-13
유치원,지예슬유치원,경기도 이천시 증신로156번길 37,경기도 이천시 증포동 180-5번지,37.29095431,127.453516,경기도 이천시청,이천경찰서,Y,1,6,2020-07-13
초등학교,이천초교,경기도 이천시 서희로81번길 20,경기도 이천시 창전동 421-21번지,37.28401201,127.4422413,경기도 이천시청,이천경찰서,Y,1,6,2020-07-13
초등학교,송곡초교,경기도 이천시 모가면 진상미로 1054,경기도 이천시 모가면 송곡리 295-2번지,37.1524161,127.4839229,경기도 이천시청,이천경찰서,Y,1,6,2020-07-13
초등학교,대서초교,경기도 이천시 장호원읍 서동대로8487번길 23-24,경기도 이천시 장호원읍 대서리 14-1번지,37.1135404,127.575993,경기도 이천시청,이천경찰서,Y,1,6,2020-07-13
초등학교,안흥초교,경기도 이천시 영창로300번길 16,경기도 이천시 안흥동 344-1번지,37.28061414,127.4563136,경기도 이천시청,이천경찰서,Y,1,12,2020-07-13
초등학교,증포초교,경기도 이천시 이섭대천로 1418,경기도 이천시 증포동 477번지,37.29419851,127.4571355,경기도 이천시청,이천경찰서,Y,1,12,2020-07-13
어린이집,아이랜드어린이집,경기도 이천시 모가면 진상미로1385번길 50,경기도 이천시 모가면 진가리 211-5번지,37.17803779,127.4769602,경기도 이천시청,이천경찰서,Y,1,6,2020-07-13
어린이집,창의나라어린이집,경기도 이천시 경충대로2716번길 26,경기도 이천시 관고동 232-12번지,37.2796164,127.435082,경기도 이천시청,이천경찰서,Y,2,6,2020-07-13
어린이집,어린왕자어린이집,경기도 이천시 부발읍 경충대로2300번길 78,경기도 이천시 부발읍 신하리 235-1번지,37.2656337,127.4759522,경기도 이천시청,이천경찰서,Y,1,6,2020-07-13
어린이집,하이어린이집,경기도 이천시 부발읍 대산로532번길 8-35,경기도 이천시 부발읍 신하리 351-5번지,37.26250294,127.4845407,경기도 이천시청,이천경찰서,Y,1,5,2020-07-13
어린이집,아미어린이집,경기도 이천시 대월면 대산로208번길 250,경기도 이천시 대월면 사동리 441-2번지,37.24442908,127.4852146,경기도 이천시청,이천경찰서,N,0,5,2020-07-13
유치원,그린나라유치원,경기도 이천시 증신로 22-57,경기도 이천시 갈산동 87-3번지,37.2809157,127.4649348,경기도 이천시청,이천경찰서,Y,1,6,2020-07-13
초등학교,호법초교,경기도 이천시 호법면 이섭대천로537번길 34-26,경기도 이천시 호법면 후안리 290-1번지,37.2250993,127.4253668,경기도 이천시청,이천경찰서,Y,1,6,2020-07-13
초등학교,진가초교,경기도 이천시 모가면 진상미로 1321-14,경기도 이천시 모가면 진가리 156번지,37.17475247,127.4792099702,경기도 이천시청,이천경찰서,Y,1,6,2020-07-13
초등학교,신둔초교,경기도 이천시 신둔면 경충대로3150번길 82-3,경기도 이천시 신둔면 수광리 262-1번지,37.31028399,127.4035291,경기도 이천시청,이천경찰서,Y,1,6,2020-07-13
초등학교,사동초교,경기도 이천시 대월면 경충대로2003번길 124-87,경기도 이천시 대월면 사동리 518번지,37.24202077,127.487137,경기도 이천시청,이천경찰서,Y,1,6,2020-07-13
어린이집,숲속키즈어린이집,경기도 파주시 탄현면 웅지로 97,경기도 파주시 탄현면 축현리 52-4번지,37.81503171,126.7309429,경기도파주시,파주경찰서,Y,1,,2020-07-01
어린이집,출판도시 어린이집,경기도 파주시 광인사길 7,경기도 파주시 문발동 525-4번지,37.70801352,126.6851247,경기도파주시,파주경찰서,N,,,2020-07-01
어린이집,하늘채스카이키즈 어린이집,경기도 파주시 조리읍 두루봉로 8-11,경기도 파주시 조리읍 봉일천리 221-3번지 꿈밭어린이집,37.74451084,126.8100854,경기도파주시,파주경찰서,N,,,2020-07-01
유치원,유정유치원,경기도 파주시 와동동 192-4,경기도 파주시 와동동 192-4,37.728032,126.761245,경기도파주시,파주경찰서,Y,1,,2020-07-01
초등학교,월롱초교(병설),경기도 파주시 월롱면 월롱초교길 40,경기도 파주시 월롱면 덕은리 303-1번지,37.80089542,126.780365,경기도파주시,파주경찰서,Y,2,,2020-07-01
초등학교,갈현초교(병설),경기도 파주시 탄현면 평화로591번길 76,경기도 파주시 탄현면 갈현리 653-1번지,37.77206614,126.7168197,경기도파주시,파주경찰서,Y,1,,2020-07-01
초등학교,연풍초교(병설),경기도 파주시 파주읍 연풍초교길 25,경기도 파주시 파주읍 연풍리 427번지,37.83104761,126.8348585,경기도파주시,파주경찰서,Y,2,,2020-07-01
초등학교,파주초교(병설),경기도 파주시 파주읍 우계로53번길 15,경기도 파주시 파주읍 파주리 492-3번지,37.83141127,126.8152333,경기도파주시,파주경찰서,Y,2,,2020-07-01
유치원,해마루유치원,경기도 파주시 가온로 205,경기도 파주시 와동동 1404번지 해솔마을7단지롯데캐슬아파타드,37.720917,126.753398,경기도파주시,파주경찰서,Y,2,,2020-07-01
어린이집,아이사랑어린이집,경기도 파주시 와석순환로172번길 7-19,경기도 파주시 동패동 1831-2번지,37.71463874,126.7403841,경기도파주시,파주경찰서,Y,1,,2020-07-01
초등학교,산내초등학교,경기도 파주시 교하로 60,경기도 파주시 목동동 910번지,37.729958,126.731629,경기도파주시,파주경찰서,N,,15,2020-07-01
유치원,학이유치원,경기도 파주시 문산읍 사임당로 30,경기도 파주시 문산읍 선유리 735-5,37.859837,126.797779,경기도파주시,파주경찰서,Y,,15,2020-07-01
초등학교,금신초교(병설),경기도 파주시 금신초교길 10,경기도 파주시 금촌동 369-1번지,37.76684921,126.7723615,경기도파주시,파주경찰서,Y,2,,2020-07-01
초등학교,문산초교(병설),경기도 파주시 문산읍 문향로67번길 58,경기도 파주시 문산읍 문산리 86번지,37.86072038,126.783146,경기도파주시,파주경찰서,Y,3,,2020-07-01
초등학교,한빛초교(병설),경기도 파주시 미래로408번길 77,경기도 파주시 야당동 983번지,37.71486352,126.7510307,경기도파주시,파주경찰서,Y,1,,2020-07-01
초등학교,웅담초교(병설),경기도 파주시 법원읍 수작골길 14,경기도 파주시 법원읍 웅담리 387-1번지,37.914277,126.8957044,경기도파주시,파주경찰서,Y,1,,2020-07-01
유치원,팜스신나는유치원,경기도 파주시 송화로 73-42,경기도 파주시 금촌동 7-36번지,37.774652,126.7751842,경기도파주시,파주경찰서,Y,1,,2020-07-01
초등학교,적서초교(병설),경기도 파주시 적성면 적서초교길 3,경기도 파주시 적성면 식현리 54-1번지,37.95104503,126.8969813,경기도파주시,파주경찰서,Y,1,,2020-07-01
유치원,행복한유치원,경기도 파주시 조리읍 능안로 39,경기도 파주시 조리읍 대원리 992-7,37.74172336,126.8024907,경기도파주시,파주경찰서,Y,1,,2020-07-01
초등학교,봉일천초교(병설),경기도 파주시 조리읍 통일로 333,경기도 파주시 조리읍 봉일천리 191-6번지,37.74500369,126.8073336,경기도파주시,파주경찰서,Y,1,,2020-07-01
초등학교,청석초교(병설),경기도 파주시 청석로 330,경기도 파주시 다율동 983번지,37.73090226,126.719575,경기도파주시,파주경찰서,Y,1,,2020-07-01
초등학교,군내초교(병설),경기도 파주시 군내면 통일촌길 226,경기도 파주시 군내면 백연리 480-122번지,37.90599309,126.7316582,경기도파주시,파주경찰서,Y,2,,2020-07-01
초등학교,용연초교(병설),경기도 파주시 파평면 청송로402번길 31,경기도 파주시 파평면 눌노리 186번지,37.92894534,126.8575523,경기도파주시,파주경찰서,Y,1,,2020-07-01
초등학교,새금초교(병설),경기도 파주시 후곡로 104,경기도 파주시 금촌동 1018번지,37.74819309,126.772937,경기도파주시,파주경찰서,Y,2,,2020-07-01
어린이집,라임어린이집,경기도 파주시 당하길 39,경기도 파주시 당하동 201-7번지,37.7459801,126.7496739,경기도파주시,파주경찰서,Y,2,,2020-07-01
특수학교,새얼학교,경기도 파주시 법원읍 삼방리 428-3,경기도 파주시 법원읍 삼방리 428-3,37.829755,126.869711,경기도파주시,파주경찰서,Y,1,,2020-07-01
유치원,홍익유치원,경기도 파주시 성재길 3,경기도 파주시 당하동 259-4번지,37.736771,126.7500589,경기도파주시,파주경찰서,Y,2,,2020-07-01
초등학교,능안초교(병설),경기도 파주시 조리읍 능안로 145,경기도 파주시 조리읍 능안리 53-6번지,37.74036216,126.7926193,경기도파주시,파주경찰서,Y,1,,2020-07-01
어린이집,세린어린이집,경기도 파주시 정담길 106,경기도 파주시 금촌동 424-8번지,37.770833,126.773641,경기도파주시,파주경찰서,Y,1,,2020-07-01
어린이집,에벤에셀어린이집,경기도 파주시 조리읍 정문로 70-24,경기도 파주시 조리읍 뇌조리 535-4번지,37.770344,126.816611,경기도파주시,파주경찰서,Y,3,,2020-07-01
어린이집,나무와꿈어린이집,경기도 파주시 조리읍 능안로 73,경기도 파주시 조리읍 대원리 996-13번지,37.7428923,126.7990794,경기도파주시,파주경찰서,Y,1,,2020-07-01
유치원,새아란유치원,경기도 파주시 와석순환로 347,경기도 파주시 목동동 2-126번지,37.750432,126.752793,경기도파주시,파주경찰서,Y,1,,2020-07-01
특수학교,자운학교,경기도 파주시 교하로 220,경기도 파주시 목동동 1090번지,37.71902527,126.742306,경기도파주시,파주경찰서,Y,2,,2020-07-01
초등학교,심학초교(병설),경기도 파주시 교하로681번길 33,경기도 파주시 동패동 1079번지,37.70804626,126.7033102,경기도파주시,파주경찰서,Y,1,,2020-07-01
초등학교,대성동초교(병설),경기도 파주시 군내면 대성동길 150,경기도 파주시 군내면 조산리 산32번지,37.94352467,126.6805502,경기도파주시,파주경찰서,N,,,2020-07-01
초등학교,금향초교(병설),경기도 파주시 쇠재로 123,경기도 파주시 금촌동 1007번지,37.7525427,126.776782,경기도파주시,파주경찰서,Y,1,,2020-07-01
어린이집,정다운어린이집,경기도 파주시 월롱면 엘씨디로 231,경기도 파주시 월롱면 덕은리 1251번지,37.810157,126.756911,경기도파주시,파주경찰서,Y,2,,2020-07-01
초등학교,영도초교(병설),경기도 파주시 월롱면 도감로172번길 89,경기도 파주시 월롱면 위전리 32-12번지,37.78748001,126.8037358,경기도파주시,파주경찰서,Y,2,,2020-07-01
초등학교,한가람초교(병설),경기도 파주시 금바위로 87,경기도 파주시 와동동 1318번지,37.73207889,126.7560326,경기도파주시,파주경찰서,Y,1,,2020-07-01
초등학교,문발초교(병설),경기도 파주시 노을빛로 21,경기도 파주시 문발동 555번지,37.72616851,126.7069675,경기도파주시,파주경찰서,Y,1,,2020-07-01
초등학교,교하초교(병설),경기도 파주시 동편길 13,경기도 파주시 교하동 337번지,37.75372283,126.7470606,경기도파주시,파주경찰서,Y,2,,2020-07-01
초등학교,임진초교(병설),경기도 파주시 문산읍 문향로17번길 36,경기도 파주시 문산읍 문산리 21번지,37.854761,126.7846906,경기도파주시,파주경찰서,Y,1,,2020-07-01
초등학교,자유초교(병설),경기도 파주시 문산읍 방촌로 1722,경기도 파주시 문산읍 당동리 939번지,37.86553767,126.7865549,경기도파주시,파주경찰서,Y,1,,2020-07-01
유치원,문산중앙유치원,경기도 파주시 문산읍 장승배기로 54-22,경기도 파주시 문산읍 선유리 297-10번지,37.872581,126.808657,경기도파주시,파주경찰서,Y,1,,2020-07-01
초등학교,석곶초교(병설),경기도 파주시 책향기로 451,경기도 파주시 동패동 1700번지,37.72519165,126.7217537,경기도파주시,파주경찰서,Y,1,,2020-07-01
유치원,뽀뽀뽀유치원,경기도 파주시 파주읍 충현로 42-6,경기도 파주시 파주읍 봉서리 394번지,37.8490553,126.7931924,경기도파주시,파주경찰서,Y,1,,2020-07-01
초등학교,운광초교(병설),경기도 파주시 한울로 90,경기도 파주시 동패동 1769번지,37.70970631,126.7409729,경기도파주시,파주경찰서,Y,1,,2020-07-01
유치원,초록별숲유치원,경기도 파주시 문산읍 휴암로635번길 7,경기도 파주시 문산읍 내포리 221-2,37.846111,126.7778305,경기도파주시,파주경찰서,Y,1,,2020-07-01
유치원,동화나라유치원,경기도 파주시 소라지로 243,경기도 파주시 송촌동 578-65,37.74470464,126.6919812,경기도파주시,파주경찰서,Y,1,,2020-07-01
초등학교,동패초교(병설),경기도 파주시 교하로 272,경기도 파주시 동패동 1795번지,37.717369,126.7401114,경기도파주시,파주경찰서,Y,1,,2020-07-01
