사고다발지FID,사고다발지ID,법정동코드,지점코드,시도시군구명,지점명,사고건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
6647274,2020083,2623010100,26230009  ,부산광역시 부산진구9,부산광역시 부산진구 양정동(양정교차로 부근),8,10,0,2,8,0,129.0712961,35.17301127,"{""type"":""Polygon"",""coordinates"":[[[129.07219441,35.17301127],[129.07217715,35.17286802],[129.07212603,35.17273027],[129.07204302,35.17260332],[129.0719313,35.17249204],[129.07179518,35.17240072],[129.07163987,35.17233287],[129.07147135,35.17229108],[129.0712961,35.17227697],[129.07112085,35.17229108],[129.07095233,35.17233287],[129.07079702,35.17240072],[129.07066089,35.17249204],[129.07054918,35.17260332],[129.07046616,35.17273027],[129.07041504,35.17286802],[129.07039778,35.17301127],[129.07041504,35.17315453],[129.07046616,35.17329227],[129.07054918,35.17341922],[129.07066089,35.1735305],[129.07079702,35.17362182],[129.07095233,35.17368967],[129.07112085,35.17373146],[129.0712961,35.17374557],[129.07147135,35.17373146],[129.07163987,35.17368967],[129.07179518,35.17362182],[129.0719313,35.1735305],[129.07204302,35.17341922],[129.07212603,35.17329227],[129.07217715,35.17315453],[129.07219441,35.17301127]]]}"
6647463,2020083,2623011000,26230010  ,부산광역시 부산진구10,부산광역시 부산진구 가야동(동의대학교 부근),8,11,0,1,8,2,129.0320304,35.15372402,"{""type"":""Polygon"",""coordinates"":[[[129.03292868,35.15372402],[129.03291142,35.15358073],[129.0328603,35.15344295],[129.03277729,35.15331597],[129.03266557,35.15320467],[129.03252944,35.15311333],[129.03237413,35.15304545],[129.03220562,35.15300366],[129.03203036,35.15298954],[129.03185511,35.15300366],[129.03168659,35.15304545],[129.03153129,35.15311333],[129.03139516,35.15320467],[129.03128344,35.15331597],[129.03120043,35.15344295],[129.03114931,35.15358073],[129.03113205,35.15372402],[129.03114931,35.15386731],[129.03120043,35.15400509],[129.03128344,35.15413207],[129.03139516,35.15424337],[129.03153129,35.15433471],[129.03168659,35.15440258],[129.03185511,35.15444437],[129.03203036,35.15445849],[129.03220562,35.15444437],[129.03237413,35.15440258],[129.03252944,35.15433471],[129.03266557,35.15424337],[129.03277729,35.15413207],[129.0328603,35.15400509],[129.03291142,35.15386731],[129.03292868,35.15372402]]]}"
6647480,2020083,2623010900,26230011  ,부산광역시 부산진구11,부산광역시 부산진구 당감동(가야굴다리 부근),7,12,0,4,8,0,129.0465482,35.15630748,"{""type"":""Polygon"",""coordinates"":[[[129.04744649,35.15630748],[129.04742923,35.15616419],[129.04737811,35.15602642],[129.0472951,35.15589944],[129.04718338,35.15578814],[129.04704726,35.1556968],[129.04689195,35.15562893],[129.04672343,35.15558714],[129.04654818,35.15557303],[129.04637293,35.15558714],[129.04620441,35.15562893],[129.0460491,35.1556968],[129.04591297,35.15578814],[129.04580126,35.15589944],[129.04571824,35.15602642],[129.04566712,35.15616419],[129.04564986,35.15630748],[129.04566712,35.15645076],[129.04571824,35.15658854],[129.04580126,35.15671552],[129.04591297,35.15682681],[129.0460491,35.15691815],[129.04620441,35.15698602],[129.04637293,35.15702781],[129.04654818,35.15704192],[129.04672343,35.15702781],[129.04689195,35.15698602],[129.04704726,35.15691815],[129.04718338,35.15682681],[129.0472951,35.15671552],[129.04737811,35.15658854],[129.04742923,35.15645076],[129.04744649,35.15630748]]]}"
6647135,2020083,2623010900,26230012  ,부산광역시 부산진구12,부산광역시 부산진구 당감동(신천대로198 부근),7,11,0,2,8,1,129.0503003,35.16022659,"{""type"":""Polygon"",""coordinates"":[[[129.05119858,35.16022659],[129.05118132,35.16008332],[129.0511302,35.15994554],[129.05104719,35.15981857],[129.05093547,35.15970728],[129.05079934,35.15961595],[129.05064404,35.15954808],[129.05047552,35.15950629],[129.05030027,35.15949218],[129.05012502,35.15950629],[129.0499565,35.15954808],[129.04980119,35.15961595],[129.04966506,35.15970728],[129.04955335,35.15981857],[129.04947033,35.15994554],[129.04941921,35.16008332],[129.04940195,35.16022659],[129.04941921,35.16036987],[129.04947033,35.16050764],[129.04955335,35.16063461],[129.04966506,35.1607459],[129.04980119,35.16083723],[129.0499565,35.1609051],[129.05012502,35.16094689],[129.05030027,35.160961],[129.05047552,35.16094689],[129.05064404,35.1609051],[129.05079934,35.16083723],[129.05093547,35.1607459],[129.05104719,35.16063461],[129.0511302,35.16050764],[129.05118132,35.16036987],[129.05119858,35.16022659]]]}"
6647351,2020083,2623010100,26230013  ,부산광역시 부산진구13,부산광역시 부산진구 양정동(양정2동파출소 부근),6,10,0,3,6,1,129.073614,35.17591138,"{""type"":""Polygon"",""coordinates"":[[[129.07451229,35.17591138],[129.07449502,35.17576814],[129.07444391,35.17563039],[129.07436089,35.17550344],[129.07424918,35.17539217],[129.07411305,35.17530086],[129.07395774,35.175233],[129.07378922,35.17519122],[129.07361397,35.17517711],[129.07343872,35.17519122],[129.0732702,35.175233],[129.07311489,35.17530086],[129.07297877,35.17539217],[129.07286705,35.17550344],[129.07278404,35.17563039],[129.07273292,35.17576814],[129.07271566,35.17591138],[129.07273292,35.17605463],[129.07278404,35.17619238],[129.07286705,35.17631932],[129.07297877,35.17643059],[129.07311489,35.17652191],[129.0732702,35.17658976],[129.07343872,35.17663154],[129.07361397,35.17664565],[129.07378922,35.17663154],[129.07395774,35.17658976],[129.07411305,35.17652191],[129.07424918,35.17643059],[129.07436089,35.17631932],[129.07444391,35.17619238],[129.07449502,35.17605463],[129.07451229,35.17591138]]]}"
6647441,2020083,2626010200,26260001  ,부산광역시 동래구1,부산광역시 동래구 안락동(안락교북측 부근),11,17,0,2,14,1,129.1070878,35.19118662,"{""type"":""Polygon"",""coordinates"":[[[129.10798612,35.19118662],[129.10796886,35.19104339],[129.10791774,35.19090567],[129.10783472,35.19077875],[129.10772301,35.1906675],[129.10758688,35.1905762],[129.10743157,35.19050836],[129.10726305,35.19046659],[129.1070878,35.19045248],[129.10691255,35.19046659],[129.10674403,35.19050836],[129.10658872,35.1905762],[129.1064526,35.1906675],[129.10634088,35.19077875],[129.10625787,35.19090567],[129.10620675,35.19104339],[129.10618949,35.19118662],[129.10620675,35.19132984],[129.10625787,35.19146756],[129.10634088,35.19159448],[129.1064526,35.19170573],[129.10658872,35.19179702],[129.10674403,35.19186486],[129.10691255,35.19190664],[129.1070878,35.19192075],[129.10726305,35.19190664],[129.10743157,35.19186486],[129.10758688,35.19179702],[129.10772301,35.19170573],[129.10783472,35.19159448],[129.10791774,35.19146756],[129.10796886,35.19132984],[129.10798612,35.19118662]]]}"
6647036,2020083,2626010100,26260002  ,부산광역시 동래구2,부산광역시 동래구 명장동(명장정수장 부근),6,14,0,3,11,0,129.1033048,35.20714091,"{""type"":""Polygon"",""coordinates"":[[[129.10420308,35.20714091],[129.10418582,35.20699771],[129.1041347,35.20686002],[129.10405168,35.20673312],[129.10393997,35.2066219],[129.10380384,35.20653062],[129.10364853,35.20646279],[129.10348001,35.20642102],[129.10330476,35.20640691],[129.10312951,35.20642102],[129.10296099,35.20646279],[129.10280569,35.20653062],[129.10266956,35.2066219],[129.10255784,35.20673312],[129.10247483,35.20686002],[129.10242371,35.20699771],[129.10240645,35.20714091],[129.10242371,35.2072841],[129.10247483,35.20742179],[129.10255784,35.20754869],[129.10266956,35.20765991],[129.10280569,35.20775119],[129.10296099,35.20781902],[129.10312951,35.20786079],[129.10330476,35.20787489],[129.10348001,35.20786079],[129.10364853,35.20781902],[129.10380384,35.20775119],[129.10393997,35.20765991],[129.10405168,35.20754869],[129.1041347,35.20742179],[129.10418582,35.2072841],[129.10420308,35.20714091]]]}"
6647269,2020083,2626010200,26260003  ,부산광역시 동래구3,부산광역시 동래구 안락동(충렬대로355 부근),6,10,0,3,6,1,129.0978941,35.19786291,"{""type"":""Polygon"",""coordinates"":[[[129.09879243,35.19786291],[129.09877516,35.1977197],[129.09872405,35.19758199],[129.09864103,35.19745508],[129.09852931,35.19734384],[129.09839319,35.19725254],[129.09823788,35.19718471],[129.09806936,35.19714293],[129.09789411,35.19712883],[129.09771886,35.19714293],[129.09755034,35.19718471],[129.09739503,35.19725254],[129.09725891,35.19734384],[129.09714719,35.19745508],[129.09706417,35.19758199],[129.09701306,35.1977197],[129.09699579,35.19786291],[129.09701306,35.19800612],[129.09706417,35.19814382],[129.09714719,35.19827073],[129.09725891,35.19838197],[129.09739503,35.19847326],[129.09755034,35.1985411],[129.09771886,35.19858287],[129.09789411,35.19859698],[129.09806936,35.19858287],[129.09823788,35.1985411],[129.09839319,35.19847326],[129.09852931,35.19838197],[129.09864103,35.19827073],[129.09872405,35.19814382],[129.09877516,35.19800612],[129.09879243,35.19786291]]]}"
6647375,2020083,2626010800,26260004  ,부산광역시 동래구4,부산광역시 동래구 온천동(충렬교 부근),6,7,0,2,5,0,129.0786309,35.20422845,"{""type"":""Polygon"",""coordinates"":[[[129.07952924,35.20422845],[129.07951198,35.20408526],[129.07946086,35.20394756],[129.07937785,35.20382066],[129.07926613,35.20370943],[129.07913,35.20361814],[129.0789747,35.20355031],[129.07880618,35.20350854],[129.07863093,35.20349444],[129.07845567,35.20350854],[129.07828716,35.20355031],[129.07813185,35.20361814],[129.07799572,35.20370943],[129.077884,35.20382066],[129.07780099,35.20394756],[129.07774987,35.20408526],[129.07773261,35.20422845],[129.07774987,35.20437165],[129.07780099,35.20450935],[129.077884,35.20463625],[129.07799572,35.20474748],[129.07813185,35.20483876],[129.07828716,35.20490659],[129.07845567,35.20494836],[129.07863093,35.20496247],[129.07880618,35.20494836],[129.0789747,35.20490659],[129.07913,35.20483876],[129.07926613,35.20474748],[129.07937785,35.20463625],[129.07946086,35.20450935],[129.07951198,35.20437165],[129.07952924,35.20422845]]]}"
6647236,2020083,2629010600,26290001  ,부산광역시 남구1,부산광역시 남구 대연동(대천사거리 부근),9,16,0,4,12,0,129.1014767,35.13020457,"{""type"":""Polygon"",""coordinates"":[[[129.10237498,35.13020457],[129.10235772,35.13006124],[129.1023066,35.12992342],[129.10222359,35.1297964],[129.10211187,35.12968507],[129.10197574,35.1295937],[129.10182044,35.12952581],[129.10165192,35.129484],[129.10147667,35.12946989],[129.10130141,35.129484],[129.1011329,35.12952581],[129.10097759,35.1295937],[129.10084146,35.12968507],[129.10072974,35.1297964],[129.10064673,35.12992342],[129.10059561,35.13006124],[129.10057835,35.13020457],[129.10059561,35.1303479],[129.10064673,35.13048572],[129.10072974,35.13061274],[129.10084146,35.13072407],[129.10097759,35.13081544],[129.1011329,35.13088333],[129.10130141,35.13092514],[129.10147667,35.13093925],[129.10165192,35.13092514],[129.10182044,35.13088333],[129.10197574,35.13081544],[129.10211187,35.13072407],[129.10222359,35.13061274],[129.1023066,35.13048572],[129.10235772,35.1303479],[129.10237498,35.13020457]]]}"
6647433,2020083,2629010900,26290002  ,부산광역시 남구2,부산광역시 남구 문현동(문현교차로 부근),7,7,0,1,6,0,129.0678593,35.13697353,"{""type"":""Polygon"",""coordinates"":[[[129.06875759,35.13697353],[129.06874033,35.13683021],[129.06868921,35.1366924],[129.0686062,35.13656539],[129.06849448,35.13645407],[129.06835835,35.13636271],[129.06820305,35.13629482],[129.06803453,35.13625302],[129.06785928,35.1362389],[129.06768402,35.13625302],[129.06751551,35.13629482],[129.0673602,35.13636271],[129.06722407,35.13645407],[129.06711236,35.13656539],[129.06702934,35.1366924],[129.06697822,35.13683021],[129.06696096,35.13697353],[129.06697822,35.13711685],[129.06702934,35.13725466],[129.06711236,35.13738166],[129.06722407,35.13749298],[129.0673602,35.13758434],[129.06751551,35.13765223],[129.06768402,35.13769403],[129.06785928,35.13770815],[129.06803453,35.13769403],[129.06820305,35.13765223],[129.06835835,35.13758434],[129.06849448,35.13749298],[129.0686062,35.13738166],[129.06868921,35.13725466],[129.06874033,35.13711685],[129.06875759,35.13697353]]]}"
6647142,2020083,2629010700,26290003  ,부산광역시 남구3,부산광역시 남구 용호동(분포로113 부근),6,9,0,3,6,0,129.1086682,35.12701681,"{""type"":""Polygon"",""coordinates"":[[[129.10956652,35.12701681],[129.10954926,35.12687347],[129.10949814,35.12673564],[129.10941513,35.12660862],[129.10930341,35.12649728],[129.10916728,35.12640591],[129.10901198,35.12633802],[129.10884346,35.12629621],[129.10866821,35.12628209],[129.10849295,35.12629621],[129.10832444,35.12633802],[129.10816913,35.12640591],[129.108033,35.12649728],[129.10792129,35.12660862],[129.10783827,35.12673564],[129.10778715,35.12687347],[129.10776989,35.12701681],[129.10778715,35.12716014],[129.10783827,35.12729797],[129.10792129,35.12742499],[129.108033,35.12753632],[129.10816913,35.1276277],[129.10832444,35.12769559],[129.10849295,35.1277374],[129.10866821,35.12775152],[129.10884346,35.1277374],[129.10901198,35.12769559],[129.10916728,35.1276277],[129.10930341,35.12753632],[129.10941513,35.12742499],[129.10949814,35.12729797],[129.10954926,35.12716014],[129.10956652,35.12701681]]]}"
6647517,2020083,2632010400,26320001  ,부산광역시 북구1,부산광역시 북구 덕천동(의성로89 부근),9,13,0,6,7,0,129.0099413,35.21241673,"{""type"":""Polygon"",""coordinates"":[[[129.0108396,35.21241673],[129.01082234,35.21227355],[129.01077122,35.21213587],[129.01068821,35.21200898],[129.01057649,35.21189776],[129.01044037,35.21180648],[129.01028506,35.21173866],[129.01011654,35.21169689],[129.00994129,35.21168279],[129.00976604,35.21169689],[129.00959752,35.21173866],[129.00944221,35.21180648],[129.00930608,35.21189776],[129.00919437,35.21200898],[129.00911135,35.21213587],[129.00906023,35.21227355],[129.00904297,35.21241673],[129.00906023,35.21255992],[129.00911135,35.2126976],[129.00919437,35.21282449],[129.00930608,35.21293571],[129.00944221,35.21302698],[129.00959752,35.2130948],[129.00976604,35.21313657],[129.00994129,35.21315067],[129.01011654,35.21313657],[129.01028506,35.2130948],[129.01044037,35.21302698],[129.01057649,35.21293571],[129.01068821,35.21282449],[129.01077122,35.2126976],[129.01082234,35.21255992],[129.0108396,35.21241673]]]}"
6647255,2020083,2632010300,26320002  ,부산광역시 북구2,부산광역시 북구 만덕동(만덕교차로 부근),6,14,0,6,8,0,129.0361556,35.21310571,"{""type"":""Polygon"",""coordinates"":[[[129.03705387,35.21310571],[129.03703661,35.21296253],[129.03698549,35.21282485],[129.03690247,35.21269796],[129.03679076,35.21258674],[129.03665463,35.21249546],[129.03649932,35.21242764],[129.0363308,35.21238588],[129.03615555,35.21237177],[129.0359803,35.21238588],[129.03581178,35.21242764],[129.03565647,35.21249546],[129.03552035,35.21258674],[129.03540863,35.21269796],[129.03532562,35.21282485],[129.0352745,35.21296253],[129.03525724,35.21310571],[129.0352745,35.21324889],[129.03532562,35.21338658],[129.03540863,35.21351346],[129.03552035,35.21362468],[129.03565647,35.21371595],[129.03581178,35.21378378],[129.0359803,35.21382554],[129.03615555,35.21383964],[129.0363308,35.21382554],[129.03649932,35.21378378],[129.03665463,35.21371595],[129.03679076,35.21362468],[129.03690247,35.21351346],[129.03698549,35.21338658],[129.03703661,35.21324889],[129.03705387,35.21310571]]]}"
6647400,2020083,2635010700,26350001  ,부산광역시 해운대구1,부산광역시 해운대구 좌동(중2동 부근),6,10,0,1,8,1,129.180444,35.16462172,"{""type"":""Polygon"",""coordinates"":[[[129.18134232,35.16462172],[129.18132506,35.16447845],[129.18127394,35.16434068],[129.18119093,35.16421372],[129.18107921,35.16410243],[129.18094308,35.1640111],[129.18078778,35.16394324],[129.18061926,35.16390145],[129.18044401,35.16388734],[129.18026875,35.16390145],[129.18010024,35.16394324],[129.17994493,35.1640111],[129.1798088,35.16410243],[129.17969709,35.16421372],[129.17961407,35.16434068],[129.17956295,35.16447845],[129.17954569,35.16462172],[129.17956295,35.16476498],[129.17961407,35.16490275],[129.17969709,35.16502971],[129.1798088,35.16514099],[129.17994493,35.16523232],[129.18010024,35.16530019],[129.18026875,35.16534198],[129.18044401,35.16535609],[129.18061926,35.16534198],[129.18078778,35.16530019],[129.18094308,35.16523232],[129.18107921,35.16514099],[129.18119093,35.16502971],[129.18127394,35.16490275],[129.18132506,35.16476498],[129.18134232,35.16462172]]]}"
6647363,2020083,2638010300,26380001  ,부산광역시 사하구1,부산광역시 사하구 하단동(하단교차로 부근),9,12,0,5,7,0,128.9678381,35.10605568,"{""type"":""Polygon"",""coordinates"":[[[128.96873641,35.10605568],[128.96871915,35.1059123],[128.96866803,35.10577444],[128.96858501,35.10564739],[128.9684733,35.10553602],[128.96833717,35.10544463],[128.96818186,35.10537671],[128.96801334,35.10533489],[128.96783809,35.10532077],[128.96766284,35.10533489],[128.96749432,35.10537671],[128.96733901,35.10544463],[128.96720289,35.10553602],[128.96709117,35.10564739],[128.96700816,35.10577444],[128.96695704,35.1059123],[128.96693978,35.10605568],[128.96695704,35.10619905],[128.96700816,35.10633691],[128.96709117,35.10646397],[128.96720289,35.10657533],[128.96733901,35.10666672],[128.96749432,35.10673463],[128.96766284,35.10677645],[128.96783809,35.10679058],[128.96801334,35.10677645],[128.96818186,35.10673463],[128.96833717,35.10666672],[128.9684733,35.10657533],[128.96858501,35.10646397],[128.96866803,35.10633691],[128.96871915,35.10619905],[128.96873641,35.10605568]]]}"
